DatasetFile,ImageID,Topic,Subset,OriginalURL,OriginalLandingURL,License,AuthorProfileURL,Author,Title,OriginalSize,OriginalMD5,Thumbnail300KURL,Rotation,PerceptualHash
image_1402.hdf5,170002188,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/8/89/The_Hallyeohaesang_national_park_in_Namhae%2C_South_Korea.jpg,"https://commons.wikimedia.org/wiki/File:The_Hallyeohaesang_national_park_in_Namhae,_South_Korea.jpg",CC BY 4.0,,Pranay chakraborty 2004,"File:The Hallyeohaesang national park in Namhae, South Korea.jpg","(3879, 2909)",6a51096002e5f172df55247532bfc543,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/The_Hallyeohaesang_national_park_in_Namhae%2C_South_Korea.jpg/1920px-The_Hallyeohaesang_national_park_in_Namhae%2C_South_Korea.jpg,0,c0cfe002c2864f2d
image_1403.hdf5,194221128,building_exterior,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/7/76/Landesmuseum_Z%C3%BCrich_courtyard_03.jpg,https://commons.wikimedia.org/wiki/File:Landesmuseum_Z%C3%BCrich_courtyard_03.jpg,CC BY 4.0,,1904.CC,File:Landesmuseum Zürich courtyard 03.jpg,"(4032, 3024)",b1c7e04a5190a2576cb3b626f3c5659d,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Landesmuseum_Z%C3%BCrich_courtyard_03.jpg/1920px-Landesmuseum_Z%C3%BCrich_courtyard_03.jpg,0,1b3b4ea33307073d
image_1404.hdf5,141566988,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/7/76/Sebangau_National_Park.jpg,https://commons.wikimedia.org/wiki/File:Sebangau_National_Park.jpg,CC BY 4.0,,Fuadmi,File:Sebangau National Park.jpg,"(3060, 4080)",ad6bc8b8d6c9002b34c77acf73360acf,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Sebangau_National_Park.jpg/1920px-Sebangau_National_Park.jpg,0,e5c58b2df8a21b30
image_1405.hdf5,175788710,building_exterior,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/2/2a/CATTEDRALE_DI_TRANI_VISTA_DAL_MARE.jpg,https://commons.wikimedia.org/wiki/File:CATTEDRALE_DI_TRANI_VISTA_DAL_MARE.jpg,CC BY 4.0,,Vondenusk,File:CATTEDRALE DI TRANI VISTA DAL MARE.jpg,"(4857, 3556)",24f96c1efb80094e025e60cb93899167,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/CATTEDRALE_DI_TRANI_VISTA_DAL_MARE.jpg/1920px-CATTEDRALE_DI_TRANI_VISTA_DAL_MARE.jpg,0,03138380b88e9e9b
image_1406.hdf5,49182389,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/1/19/Morocco_Toubkal_National_Park_Imlil_Valley_Aroumd3.jpg,https://commons.wikimedia.org/wiki/File:Morocco_Toubkal_National_Park_Imlil_Valley_Aroumd3.jpg,CC BY 4.0,,Alexander Klink,File:Morocco Toubkal National Park Imlil Valley Aroumd3.jpg,"(2856, 4288)",0c53f20c73d4890e6532df9e10c56160,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Morocco_Toubkal_National_Park_Imlil_Valley_Aroumd3.jpg/1920px-Morocco_Toubkal_National_Park_Imlil_Valley_Aroumd3.jpg,0,039fd8663c382149
image_1407.hdf5,70035865,building_exterior,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/5/56/The_sky_and_the_paralel_building_of_the_boats.jpg,https://commons.wikimedia.org/wiki/File:The_sky_and_the_paralel_building_of_the_boats.jpg,CC BY 4.0,,Arnau Domènech,File:The sky and the paralel building of the boats.jpg,"(1599, 1200)",74c5c30be7039b69e745f20f631ff5c0,https://upload.wikimedia.org/wikipedia/commons/5/56/The_sky_and_the_paralel_building_of_the_boats.jpg,0,a0e43e3f17135b79
image_1408.hdf5,150139064,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/2/2c/Percentage_of_country_covered_by_National_Parks.png,https://commons.wikimedia.org/wiki/File:Percentage_of_country_covered_by_National_Parks.png,CC BY 4.0,,Maps.interlude,File:Percentage of country covered by National Parks.png,"(1414, 1636)",ec8bc194d01110f3c3ccec6f35459b23,https://upload.wikimedia.org/wikipedia/commons/2/2c/Percentage_of_country_covered_by_National_Parks.png,0,f29b96566c64cd9b
image_1409.hdf5,77749617,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/e/e8/View_of_the_Milky_Way_from_the_Taganay_National_Park.jpg,https://commons.wikimedia.org/wiki/File:View_of_the_Milky_Way_from_the_Taganay_National_Park.jpg,CC BY 4.0,,Vasily Iakovlev,File:View of the Milky Way from the Taganay National Park.jpg,"(5504, 8256)",9bd4134434e777f18fee34e0576fb493,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/View_of_the_Milky_Way_from_the_Taganay_National_Park.jpg/1920px-View_of_the_Milky_Way_from_the_Taganay_National_Park.jpg,0,0703070f2f67c725
image_1410.hdf5,178278639,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/e/e2/Birds_being_ringed_at_Wicken_Fen_Nature_Reserve%2C_UK_JEG5588.jpg,"https://commons.wikimedia.org/wiki/File:Birds_being_ringed_at_Wicken_Fen_Nature_Reserve,_UK_JEG5588.jpg",CC BY 4.0,,PJeganathan,"File:Birds being ringed at Wicken Fen Nature Reserve, UK JEG5588.jpg","(4928, 3264)",e93c00919eefac340d853d44b3911c0b,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Birds_being_ringed_at_Wicken_Fen_Nature_Reserve%2C_UK_JEG5588.jpg/1920px-Birds_being_ringed_at_Wicken_Fen_Nature_Reserve%2C_UK_JEG5588.jpg,0,490d2722260e0e27
image_1411.hdf5,170651469,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/d/d7/Jensia_yosemitana%2C_Yosemite_National_Park%2C_Tuolumne%2C_California%2C_United_States_imported_from_iNaturalist_photo_198536613.jpg,"https://commons.wikimedia.org/wiki/File:Jensia_yosemitana,_Yosemite_National_Park,_Tuolumne,_California,_United_States_imported_from_iNaturalist_photo_198536613.jpg",CC BY 4.0,,"(c) Chloe and Trevor Van Loon, some rights reserved (CC BY)","File:Jensia yosemitana, Yosemite National Park, Tuolumne, California, United States imported from iNaturalist photo 198536613.jpg","(2048, 1365)",2551a47908d0f614162387e2c2815f37,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Jensia_yosemitana%2C_Yosemite_National_Park%2C_Tuolumne%2C_California%2C_United_States_imported_from_iNaturalist_photo_198536613.jpg/1920px-Jensia_yosemitana%2C_Yosemite_National_Park%2C_Tuolumne%2C_California%2C_United_States_imported_from_iNaturalist_photo_198536613.jpg,0,1ba8064e4d614826
image_1412.hdf5,66887723,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/9/9a/Monnickendam%2C_landscape_nearby_the_town.jpg,"https://commons.wikimedia.org/wiki/File:Monnickendam,_landscape_nearby_the_town.jpg",CC BY 4.0,,Dguendel,"File:Monnickendam, landscape nearby the town.jpg","(2551, 1701)",8300664ca295484bee4b54ed69d17641,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Monnickendam%2C_landscape_nearby_the_town.jpg/1920px-Monnickendam%2C_landscape_nearby_the_town.jpg,0,022937df0b071f07
image_1413.hdf5,151481237,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/3/38/Devi%27s_crack%2C_Birtvisi_Natural_Monument%2C_Georgia.jpg,"https://commons.wikimedia.org/wiki/File:Devi%27s_crack,_Birtvisi_Natural_Monument,_Georgia.jpg",CC BY 4.0,,David Osipov,"File:Devi's crack, Birtvisi Natural Monument, Georgia.jpg","(960, 1280)",a1498a6c5402526aa31de4cd825f342b,https://upload.wikimedia.org/wikipedia/commons/3/38/Devi%27s_crack%2C_Birtvisi_Natural_Monument%2C_Georgia.jpg,0,cf6c6c643d921f8d
image_1414.hdf5,90841393,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/1/13/Cloudy_landscape.jpg,https://commons.wikimedia.org/wiki/File:Cloudy_landscape.jpg,CC BY 4.0,,Vladapo165,File:Cloudy landscape.jpg,"(6000, 4000)",f62c1d86da1289a5ed4e3f987f3e2dee,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Cloudy_landscape.jpg/1920px-Cloudy_landscape.jpg,0,61d8c8c0c818038f
image_1415.hdf5,182325293,building_exterior,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/c/ce/Billy%27s_Midway_Arcade_%28Building_Exterior%29_-_January_2025.jpg,https://commons.wikimedia.org/wiki/File:Billy%27s_Midway_Arcade_(Building_Exterior)_-_January_2025.jpg,CC BY 4.0,,Logg Tandy,File:Billy's Midway Arcade (Building Exterior) - January 2025.jpg,"(5472, 3648)",bc5045f1154f9e1ca5262994883d29ec,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Billy%27s_Midway_Arcade_%28Building_Exterior%29_-_January_2025.jpg/1920px-Billy%27s_Midway_Arcade_%28Building_Exterior%29_-_January_2025.jpg,0,016812131a260d10
image_1416.hdf5,87141658,building_exterior,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/e/e4/Brugge_Sint-Salvatorskerkhof_zonder_nummer_-_174722_-_onroerenderfgoed.jpg,https://commons.wikimedia.org/wiki/File:Brugge_Sint-Salvatorskerkhof_zonder_nummer_-_174722_-_onroerenderfgoed.jpg,CC BY 4.0,,"Debonne, Vincent",File:Brugge Sint-Salvatorskerkhof zonder nummer - 174722 - onroerenderfgoed.jpg,"(1194, 1158)",e6970a806476b6d0d6eac3904c6c811c,https://upload.wikimedia.org/wikipedia/commons/e/e4/Brugge_Sint-Salvatorskerkhof_zonder_nummer_-_174722_-_onroerenderfgoed.jpg,0,929564796424997d
image_1417.hdf5,168538941,building_exterior,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/d/db/%E5%A4%A7%E9%B5%AC%E7%81%A3%E6%B5%B7%E4%B8%8A%E6%95%99%E5%A0%82%E6%96%9C%E7%85%A7.jpg,https://commons.wikimedia.org/wiki/File:%E5%A4%A7%E9%B5%AC%E7%81%A3%E6%B5%B7%E4%B8%8A%E6%95%99%E5%A0%82%E6%96%9C%E7%85%A7.jpg,CC BY 4.0,,Outlookxp,File:大鵬灣海上教堂斜照.jpg,"(5712, 4284)",12548d36a44d750e1c6b298d6f37a295,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/%E5%A4%A7%E9%B5%AC%E7%81%A3%E6%B5%B7%E4%B8%8A%E6%95%99%E5%A0%82%E6%96%9C%E7%85%A7.jpg/1920px-%E5%A4%A7%E9%B5%AC%E7%81%A3%E6%B5%B7%E4%B8%8A%E6%95%99%E5%A0%82%E6%96%9C%E7%85%A7.jpg,0,64ccce1d9e535710
